stock_id,date,inst_net,trust_net,foreign_net
9934,2026-07-20,410981.0,0.0,400981.0
065115,2026-07-20,410000.0,0.0,0.0
2511,2026-07-20,409200.0,0.0,344200.0
066796,2026-07-20,409000.0,0.0,0.0
7788,2026-07-20,408589.0,0.0,447300.0
2365,2026-07-20,407995.0,0.0,407010.0
063651,2026-07-20,406000.0,0.0,0.0
059694,2026-07-20,404000.0,0.0,0.0
059748,2026-07-20,404000.0,0.0,0.0
072351,2026-07-20,403000.0,0.0,0.0
070751,2026-07-20,401000.0,0.0,0.0
1712,2026-07-20,400160.0,160000.0,224000.0
066456,2026-07-20,400000.0,0.0,0.0
064034,2026-07-20,400000.0,0.0,0.0
073680,2026-07-20,400000.0,0.0,0.0
073813,2026-07-20,400000.0,0.0,0.0
064493,2026-07-20,400000.0,0.0,0.0
075718,2026-07-20,399000.0,0.0,0.0
062138,2026-07-20,399000.0,0.0,0.0
00636,2026-07-20,398261.0,0.0,-164000.0
061053,2026-07-20,398000.0,0.0,0.0
070587,2026-07-20,398000.0,0.0,0.0
059613,2026-07-20,398000.0,0.0,0.0
064679,2026-07-20,398000.0,0.0,0.0
074265,2026-07-20,398000.0,0.0,0.0
073241,2026-07-20,397000.0,0.0,0.0
072137,2026-07-20,395000.0,0.0,0.0
070452,2026-07-20,393000.0,0.0,0.0
068447,2026-07-20,393000.0,0.0,0.0
067803,2026-07-20,392000.0,0.0,0.0
068913,2026-07-20,390000.0,0.0,0.0
068692,2026-07-20,390000.0,0.0,0.0
059085,2026-07-20,390000.0,0.0,0.0
068391,2026-07-20,389000.0,0.0,0.0
071664,2026-07-20,389000.0,0.0,0.0
067409,2026-07-20,387000.0,0.0,0.0
4551,2026-07-20,384710.0,290000.0,101916.0
2606,2026-07-20,382388.0,-724000.0,1062681.0
068152,2026-07-20,382000.0,0.0,0.0
6405,2026-07-20,381578.0,0.0,380994.0
053691,2026-07-20,379000.0,0.0,0.0
056011,2026-07-20,379000.0,0.0,0.0
067510,2026-07-20,378000.0,0.0,0.0
073522,2026-07-20,378000.0,0.0,0.0
052892,2026-07-20,378000.0,0.0,0.0
