stock_id,equity,year,season
1730,1974915.0,2025,2
1731,2033778.0,2025,2
1732,471471.0,2025,2
1733,1791106.0,2025,2
1734,3458699.0,2025,2
1735,1415827.0,2025,2
1736,10321544.0,2025,2
1737,6572339.0,2025,2
1752,2384333.0,2025,2
1760,1820913.0,2025,2
1762,3258281.0,2025,2
1773,9997667.0,2025,2
1776,904526.0,2025,2
1783,1412854.0,2025,2
1786,1719718.0,2025,2
1789,10268459.0,2025,2
1795,20364186.0,2025,2
1802,45222744.0,2025,2
1805,1618675.0,2025,2
1806,5113362.0,2025,2
1808,12291242.0,2025,2
1809,3249810.0,2025,2
1810,6690032.0,2025,2
1817,2066409.0,2025,2
1903,5516001.0,2025,2
1904,28632364.0,2025,2
1905,17131097.0,2025,2
1906,2444085.0,2025,2
1907,78078318.0,2025,2
1909,19257617.0,2025,2
2002,322710133.0,2025,2
2006,31666122.0,2025,2
2007,4787573.0,2025,2
2008,3253987.0,2025,2
2009,6855383.0,2025,2
2010,12205488.0,2025,2
2012,4238169.0,2025,2
2013,5264124.0,2025,2
2014,12984406.0,2025,2
2015,21412546.0,2025,2
2017,6897598.0,2025,2
2020,4228751.0,2025,2
2022,6414609.0,2025,2
2023,35477832.0,2025,2
2024,1113120.0,2025,2
2025,1340540.0,2025,2
2027,70739555.0,2025,2
2028,4707937.0,2025,2
2029,10018295.0,2025,2
2030,4516560.0,2025,2
2031,12557257.0,2025,2
2032,1686810.0,2025,2
2033,1040651.0,2025,2
2034,8843636.0,2025,2
2038,4155176.0,2025,2
2049,36198038.0,2025,2
2059,21257127.0,2025,2
2062,7160761.0,2025,2
2069,3741899.0,2025,2
2072,18546305.0,2025,2
2101,12133801.0,2025,2
2102,5617330.0,2025,2
2103,19466248.0,2025,2
2104,28660619.0,2025,2
2105,77904461.0,2025,2
2106,18040037.0,2025,2
2107,12739997.0,2025,2
2108,14717400.0,2025,2
2109,4890032.0,2025,2
2114,2920818.0,2025,2
2115,2910328.0,2025,2
2201,89685023.0,2025,2
2204,38674756.0,2025,2
2206,38727078.0,2025,2
2208,6568966.0,2025,2
2211,29955850.0,2025,2
2227,15888663.0,2025,2
2228,4441218.0,2025,2
2231,4619501.0,2025,2
2233,3586397.0,2025,2
2236,1902896.0,2025,2
2239,15767266.0,2025,2
2241,1458255.0,2025,2
2243,676662.0,2025,2
2247,12775177.0,2025,2
2248,1368876.0,2025,2
2250,1971725.0,2025,2
2254,1166158.0,2025,2
2258,15864412.0,2025,2
2301,80639739.0,2025,2
2302,1728725.0,2025,2
2303,337045506.0,2025,2
2305,2234234.0,2025,2
2308,260897863.0,2025,2
2312,32458308.0,2025,2
2313,40945845.0,2025,2
2314,357927.0,2025,2
2316,10258709.0,2025,2
2317,1631607580.0,2025,2
2321,441177.0,2025,2
2323,16939884.0,2025,2
2324,134894376.0,2025,2
2327,149017406.0,2025,2
2328,15215068.0,2025,2
2329,11153430.0,2025,2
2330,4616631850.0,2025,2
2331,10757450.0,2025,2
2332,10850347.0,2025,2
2337,42466913.0,2025,2
2338,3299153.0,2025,2
2340,7349895.0,2025,2
2342,2390578.0,2025,2
2344,94303608.0,2025,2
2345,39287095.0,2025,2
2347,66939249.0,2025,2
2348,9569409.0,2025,2
2349,9165048.0,2025,2
2351,6917455.0,2025,2
2352,57332773.0,2025,2
2353,75604356.0,2025,2
2354,95133084.0,2025,2
2355,15791513.0,2025,2
2356,63572269.0,2025,2
2357,268731714.0,2025,2
2359,5831467.0,2025,2
2360,24486062.0,2025,2
2362,38341714.0,2025,2
2363,16850506.0,2025,2
2364,659854.0,2025,2
2365,2949371.0,2025,2
2367,11906048.0,2025,2
2368,20599752.0,2025,2
2369,5058814.0,2025,2
2371,64463209.0,2025,2
2373,7491778.0,2025,2
2374,6989800.0,2025,2
2375,9020029.0,2025,2
2376,53543550.0,2025,2
2377,49735751.0,2025,2
2379,43291613.0,2025,2
2380,431615.0,2025,2
2382,195625035.0,2025,2
2383,36391172.0,2025,2
2385,43806225.0,2025,2
2387,10285939.0,2025,2
2388,20964838.0,2025,2
2390,2371237.0,2025,2
2392,33856710.0,2025,2
2393,18724383.0,2025,2
2395,47891451.0,2025,2
2397,5540156.0,2025,2
2399,2117767.0,2025,2
2401,10400127.0,2025,2
2402,6033082.0,2025,2
2404,12704590.0,2025,2
2405,3589155.0,2025,2
2406,8187653.0,2025,2
2408,154665851.0,2025,2
2409,156845834.0,2025,2
2412,379623222.0,2025,2
2413,1779191.0,2025,2
2414,4081298.0,2025,2
2415,2692836.0,2025,2
