stock_id,ocf,year,season
8016,1086046.0,2025,2
8021,301307.0,2025,2
8028,730129.0,2025,2
8033,-66983.0,2025,2
8039,73662.0,2025,2
8045,94876.0,2025,2
8046,154921.0,2025,2
8070,1254049.0,2025,2
8072,-33365.0,2025,2
8081,878027.0,2025,2
8101,-29644.0,2025,2
8103,314379.0,2025,2
8104,-428993.0,2025,2
8105,-26445.0,2025,2
8110,680533.0,2025,2
8112,5751134.0,2025,2
8114,4322367.0,2025,2
8131,252294.0,2025,2
8150,936024.0,2025,2
8162,171748.0,2025,2
8163,238504.0,2025,2
8201,-8704.0,2025,2
8210,1526699.0,2025,2
8213,358873.0,2025,2
8215,891720.0,2025,2
8222,-53933.0,2025,2
8249,-88613.0,2025,2
8261,488714.0,2025,2
8271,-735682.0,2025,2
8341,750343.0,2025,2
8367,345260.0,2025,2
8374,173824.0,2025,2
8404,577990.0,2025,2
8411,211365.0,2025,2
8422,455426.0,2025,2
8429,10532.0,2025,2
8438,87508.0,2025,2
8442,218502.0,2025,2
8443,67237.0,2025,2
8454,1756395.0,2025,2
8462,913549.0,2025,2
8463,96382.0,2025,2
8464,2781570.0,2025,2
8466,565005.0,2025,2
8467,364414.0,2025,2
8473,58945.0,2025,2
8476,106072.0,2025,2
8478,354633.0,2025,2
8481,121414.0,2025,2
8482,166609.0,2025,2
8487,-278284.0,2025,2
8488,-387225.0,2025,2
8499,196831.0,2025,2
8926,1281897.0,2025,2
8940,91013.0,2025,2
8996,-31276.0,2025,2
9802,-287575.0,2025,2
9902,49574.0,2025,2
9904,8070413.0,2025,2
9905,72903.0,2025,2
9906,-1672018.0,2025,2
9907,1935253.0,2025,2
9908,378708.0,2025,2
9910,2440971.0,2025,2
9911,400829.0,2025,2
9912,-27854.0,2025,2
9914,1315107.0,2025,2
9917,1825740.0,2025,2
