stock_id,eps,op_income,net_income,revenue,gross_profit,year,season
2049,1.64,630521.0,548996.0,6379288.0,2037674.0,2026,1
2059,36.58,3654349.0,3485810.0,5449725.0,4236615.0,2026,1
2062,0.0,37761.0,320.0,1629689.0,172729.0,2026,1
2069,0.64,137979.0,106191.0,2302863.0,277674.0,2026,1
2072,5.26,1118096.0,903171.0,3948204.0,1220683.0,2026,1
2101,1.86,1648897.0,1344090.0,5423749.0,2237626.0,2026,1
2102,0.01,-46782.0,5824.0,41123.0,6200.0,2026,1
2103,0.53,651038.0,501754.0,10330865.0,1265731.0,2026,1
2104,-0.81,-888351.0,-987711.0,3507985.0,-592275.0,2026,1
2105,0.57,2326581.0,1855164.0,23428390.0,5819824.0,2026,1
2106,0.12,255513.0,111183.0,8698617.0,1718035.0,2026,1
2107,0.23,61789.0,70108.0,327504.0,108944.0,2026,1
2108,0.34,322249.0,279461.0,2595684.0,706987.0,2026,1
2109,0.41,119153.0,143204.0,1087805.0,247547.0,2026,1
2114,1.41,125042.0,110342.0,388362.0,156387.0,2026,1
2115,0.27,55001.0,27614.0,795763.0,146418.0,2026,1
2201,0.35,1529772.0,1054318.0,16975232.0,5600166.0,2026,1
2204,1.18,435469.0,619617.0,9416045.0,1309757.0,2026,1
2206,1.37,1407602.0,1101392.0,14947523.0,3169197.0,2026,1
2208,0.07,-179865.0,85964.0,4731963.0,2242.0,2026,1
2211,1.07,620420.0,521028.0,3331378.0,771327.0,2026,1
2227,-0.89,-132062.0,-266139.0,3159179.0,350021.0,2026,1
2228,0.87,102971.0,69210.0,1226898.0,274664.0,2026,1
2231,0.4,22838.0,16929.0,760094.0,279040.0,2026,1
2233,1.59,85316.0,107508.0,813177.0,224323.0,2026,1
2236,0.19,132637.0,8714.0,2731169.0,370672.0,2026,1
2239,-1.68,-263804.0,-254850.0,4078591.0,342809.0,2026,1
2241,-0.15,-12795.0,-10649.0,218145.0,24433.0,2026,1
2243,0.66,43442.0,46029.0,558167.0,86268.0,2026,1
2247,2.35,228149.0,189749.0,8954402.0,1071235.0,2026,1
2248,1.87,97021.0,89046.0,593726.0,189022.0,2026,1
